Date,ACS.MC,AENA.MC,AMS.MC,BBVA.MC,BKT.MC,CABK.MC,CLNX.MC,COL.MC,ENG.MC,FER.MC,GRF.MC,IAG.MC,IBE.MC,ITX.MC,LOG.MC,MAP.MC,MEL.MC,NTGY.MC,SAB.MC,SAN.MC,TEF.MC
2000-01-17,,,,5.530767440795898,6.739471912384033,,,,,6.465511322021484,,,1.1916664838790894,,,,-13.699156761169434,6.74007511138916,2.0566904544830322,7.811219215393066,12.667378425598145
2000-01-18,,,,5.41446590423584,7.373950004577637,,,,,6.2356486320495605,,,1.164539098739624,,,,-13.768282890319824,6.480588436126709,2.0566904544830322,7.414785861968994,12.596078872680664
2000-01-19,,,,5.4058518409729,6.5146565437316895,,,,,6.162288665771484,,,1.1877912282943726,,,,-13.756763458251953,6.674379825592041,2.034213066101074,7.414785861968994,12.501016616821289
2000-01-20,,,,5.397236347198486,6.389760971069336,,,,,6.2356486320495605,,,1.1819785833358765,,,,-14.309798240661621,6.661242485046387,2.034213066101074,7.5689544677734375,12.187302589416504
2000-01-21,,,,5.28524112701416,6.704498767852783,,,,,5.917752742767334,,,1.1771341562271118,,,,-14.102413177490234,6.569272041320801,2.0004968643188477,7.3340301513671875,11.997174263000488
2000-01-24,,,,5.311087608337402,6.714495658874512,,,,,5.942204475402832,,,1.1790720224380493,,,,-13.814373970031738,6.454310417175293,2.0566904544830322,7.414785861968994,11.930628776550293
2000-01-25,,,,5.427387714385986,6.699504375457764,,,,,5.863954544067383,,,1.1897289752960205,,,,-14.34436321258545,6.585696697235107,2.067930221557617,7.414785861968994,11.59315013885498
2000-01-26,,,,5.595379829406738,6.88435173034668,,,,,5.859062671661377,,,1.1626014709472656,,,,-14.34436321258545,6.470734596252441,2.067930221557617,7.605661869049072,11.973408699035645
2000-01-27,,,,5.815059661865234,6.7444682121276855,,,,,5.873736381530762,,,1.1626014709472656,,,,-13.848937034606934,6.211248874664307,2.067930221557617,7.627686977386475,12.591327667236328
2000-01-28,,,,5.793522834777832,6.774445533752441,,,,,5.810158729553223,,,1.1529133319854736,,,,-13.042423248291016,6.250663757324219,2.067930221557617,7.392761707305908,12.524782180786133
2000-01-31,,,,5.707371711730957,6.294836521148682,,,,,5.8688435554504395,,,1.1451627016067505,,,,-13.39959716796875,6.168549060821533,2.067930221557617,7.392761707305908,12.310887336730957
2000-02-01,,,,5.784906387329102,6.184925079345703,,,,,5.8688435554504395,,,1.1529133319854736,,,,-13.480244636535645,6.336063861846924,2.0904064178466797,7.480859279632568,12.771949768066406
2000-02-02,,,,5.767676830291748,6.444712162017822,,,,,5.863954544067383,,,1.1722900867462158,,,,-13.365029335021973,6.336063861846924,2.0791680812835693,7.480859279632568,13.199743270874023
2000-02-03,,,,5.815059661865234,6.789430618286133,,,,,6.206303119659424,,,1.1877912282943726,,,,-13.82589054107666,6.454310417175293,2.0791680812835693,7.583637714385986,13.713093757629395
2000-02-04,,,,5.728912353515625,6.654539108276367,,,,,6.191631317138672,,,1.1848845481872559,,,,-14.090888023376465,6.497011184692383,2.0791680812835693,7.649709701538086,13.879456520080566
2000-02-07,,,,5.6212239265441895,6.354787826538086,,,,,6.48018217086792,,,1.1742274761199951,,,,-13.249815940856934,6.454310417175293,2.0791680812835693,7.884633541107178,13.599016189575195
2000-02-08,,,,5.8365960121154785,6.779438495635986,,,,,6.416604518890381,,,1.1674461364746094,,,,-13.123079299926758,6.592264652252197,2.0566904544830322,8.016778945922852,13.950751304626465
2000-02-09,,,,5.694451808929443,6.864368915557861,,,,,6.49485445022583,,,1.148069143295288,,,,-12.719822883605957,6.592264652252197,2.0566904544830322,7.869950771331787,14.592438697814941
2000-02-10,,,,5.608300685882568,6.844381809234619,,,,,6.54376220703125,,,1.1374118328094482,,,,-13.365029335021973,6.500296115875244,2.0566904544830322,7.708440780639648,14.573429107666016
2000-02-11,,,,6.039046764373779,6.894342422485352,,,,,6.48018217086792,,,1.1626014709472656,,,,-12.673734664916992,6.322925090789795,2.0566904544830322,7.289983749389648,15.181843757629395
2000-02-14,,,,6.741161346435547,6.594590187072754,,,,,6.113380432128906,,,1.1529133319854736,,,,-12.097657203674316,6.158694267272949,2.0566904544830322,7.642369270324707,14.977455139160156
2000-02-15,,,,6.5688629150390625,6.364778518676758,,,,,6.167178153991699,,,1.1490380764007568,,,,-12.097657203674316,6.178401947021484,2.0566904544830322,7.767171382904053,14.378546714782715
2000-02-16,,,,6.594707489013672,6.194920063018799,,,,,6.260101795196533,,,1.1567885875701904,,,,-12.535476684570312,6.329494953155518,2.0566904544830322,8.156265258789062,14.11711597442627
2000-02-17,,,,6.594707489013672,6.479684352874756,,,,,6.798079490661621,,,1.1655080318450928,,,,-13.019381523132324,6.375480651855469,2.0566904544830322,8.148924827575684,13.998289108276367
2000-02-18,,,,6.603323459625244,6.6445465087890625,,,,,7.287149906158447,,,1.180040955543518,,,,-13.341986656188965,6.421464920043945,2.0566904544830322,7.943366527557373,14.05532455444336
2000-02-21,,,,6.5645551681518555,6.709494113922119,,,,,7.512120246887207,,,1.2032924890518188,,,,-13.341986656188965,6.290079116821289,2.045452117919922,8.08285140991211,13.679818153381348
2000-02-22,,,,6.474098205566406,6.779438495635986,,,,,7.287149906158447,,,1.2236381769180298,,,,-13.376550674438477,6.290079116821289,2.045452117919922,7.972731113433838,13.356597900390625
2000-02-23,,,,6.650705337524414,7.07419490814209,,,,,7.60504674911499,,,1.2778935432434082,,,,-14.033281326293945,6.470734596252441,2.045452117919922,8.148924827575684,13.489689826965332
2000-02-24,,,,6.749779224395752,6.939307689666748,,,,,7.482779026031494,,,1.237201452255249,,,,-13.756763458251953,6.359057426452637,2.045452117919922,7.928683280944824,13.84618091583252
2000-02-25,,,,6.762698173522949,6.999258041381836,,,,,7.8202385902404785,,,1.240108609199524,,,,-13.82589054107666,6.602119445800781,2.067930221557617,7.980071544647217,14.150389671325684
2000-02-28,,,,6.611937046051025,6.5396342277526855,,,,,7.932722568511963,,,1.2594852447509766,,,,-13.883499145507812,6.434603691101074,2.0904064178466797,7.936024188995361,13.950751304626465
2000-02-29,,,,6.504251956939697,6.549626350402832,,,,,8.490262985229492,,,1.2623913288116455,,,,-13.941107749938965,6.861607074737549,2.0904064178466797,8.002097129821777,14.188416481018066
2000-03-01,,,,6.5688629150390625,6.419731140136719,,,,,8.901082992553711,,,1.2788622379302979,,,,-13.883499145507812,7.226201057434082,2.0904064178466797,7.987412452697754,14.212181091308594
2000-03-02,,,,6.543018817901611,6.414739608764648,,,,,8.705452919006348,,,1.2895190715789795,,,,-14.16002082824707,7.17364501953125,2.0904064178466797,8.112215995788574,14.972698211669922
2000-03-03,,,,6.5688629150390625,6.284844875335693,,,,,8.30441665649414,,,1.3466801643371582,,,,-14.390448570251465,7.193355560302734,2.0904064178466797,8.031461715698242,15.305427551269531
2000-03-06,,,,6.586093425750732,6.199913024902344,,,,,8.353323936462402,,,1.351523995399475,,,,-14.482623100280762,7.439703941345215,2.0904064178466797,8.002097129821777,15.495555877685547
2000-03-07,,,,6.581786155700684,6.494671821594238,,,,,8.064772605895996,,,1.3379603624343872,,,,-14.43653392791748,7.34116268157959,2.0904064178466797,7.972731113433838,14.972698211669922
2000-03-08,,,,6.633472919464111,6.564615249633789,,,,,7.922942161560059,,,1.3718701601028442,,,,-14.390448570251465,7.351016521453857,2.0904064178466797,8.038803100585938,14.649479866027832
2000-03-09,,,,6.603323459625244,6.394754886627197,,,,,7.580591201782227,,,1.3398983478546143,,,,-14.171538352966309,7.351016521453857,2.0904064178466797,8.097533226013184,14.502131462097168
2000-03-10,,,,6.474098205566406,6.194920063018799,,,,,7.208897590637207,,,1.268204689025879,,,,-13.733719825744629,7.351016521453857,2.0904064178466797,8.214995384216309,14.407062530517578
2000-03-13,,,,6.469790458679199,6.194920063018799,,,,,7.208897590637207,,,1.2943636178970337,,,,-13.733719825744629,7.351016521453857,2.0904064178466797,8.207655906677246,14.407062530517578
2000-03-14,,,,6.366413116455078,6.354787826538086,,,,,7.2333526611328125,,,1.3699324131011963,,,,-13.676114082336426,7.351016521453857,2.0904064178466797,8.288409233093262,14.331011772155762
2000-03-15,,,,6.258727073669434,6.354787826538086,,,,,7.164880275726318,,,1.38737154006958,,,,-13.376550674438477,7.351016521453857,2.0904064178466797,8.35448169708252,13.641793251037598
2000-03-16,,,,6.57747745513916,6.324810981750488,,,,,7.375184535980225,,,1.4154671430587769,,,,-13.664589881896973,7.351016521453857,2.0904064178466797,8.493968963623047,13.451665878295898
2000-03-17,,,,6.616244792938232,6.269857406616211,,,,,7.47788667678833,,,1.43193781375885,,,,-14.056325912475586,7.351016521453857,2.0904064178466797,8.706869125366211,13.071403503417969
2000-03-20,,,,6.5645551681518555,6.164941310882568,,,,,7.55124568939209,,,1.3902778625488281,,,,-14.401969909667969,7.351016521453857,2.0904064178466797,8.699527740478516,13.31381893157959
2000-03-21,,,,6.637781143188477,6.339794158935547,,,,,7.409416198730469,,,1.3999663591384888,,,,-14.390448570251465,6.5364274978637695,2.0904064178466797,8.58940601348877,13.356597900390625
2000-03-22,,,,6.667934894561768,6.294836521148682,,,,,7.287149906158447,,,1.401903748512268,,,,-14.171538352966309,6.605405330657959,2.0904064178466797,8.50130844116211,13.356597900390625
2000-03-23,,,,6.6205525398254395,6.549626350402832,,,,,7.267587184906006,,,1.3573375940322876,,,,-14.401969909667969,6.539710521697998,2.0904064178466797,8.35448169708252,13.332832336425781
2000-03-24,,,,6.607630252838135,6.839391708374023,,,,,7.3116021156311035,,,1.3621816635131836,,,,-14.494142532348633,6.569272041320801,2.0904064178466797,8.46460247039795,13.26153564453125
2000-03-27,,,,6.629167556762695,6.7994184494018555,,,,,7.458324909210205,,,1.3757452964782715,,,,-14.563273429870605,6.513434410095215,2.0904064178466797,8.3838472366333,13.199743270874023
2000-03-28,,,,6.637781143188477,6.814406394958496,,,,,7.60504674911499,,,1.3583064079284668,,,,-14.978050231933594,6.979851722717285,2.0904064178466797,8.530674934387207,13.147455215454102
2000-03-29,,,,6.525789260864258,7.124155044555664,,,,,7.707751750946045,,,1.32245934009552,,,,-15.081746101379395,6.700659275054932,2.0904064178466797,8.449919700622559,12.857508659362793
2000-03-30,,,,6.456870079040527,6.794422626495361,,,,,7.629498481750488,,,1.3011451959609985,,,,-15.49652099609375,6.53314208984375,2.0904064178466797,8.339798927307129,12.405951499938965
2000-03-31,,,,6.616244792938232,6.584596157073975,,,,,7.746876239776611,,,1.3205220699310303,,,,-15.093265533447266,6.697375297546387,2.0904064178466797,8.244361877441406,12.548550605773926
2000-04-03,,,,6.633472919464111,6.345869064331055,,,,,7.722420692443848,,,1.3079273700714111,,,,-15.830648422241211,6.611973285675049,2.0904064178466797,8.259042739868164,12.049457550048828
2000-04-04,,,,6.7971577644348145,6.33587121963501,,,,,7.89359712600708,,,1.311802625656128,,,,-15.611737251281738,6.5364274978637695,2.0904064178466797,8.34714126586914,11.788030624389648
2000-04-05,,,,6.741161346435547,6.35087251663208,,,,,7.6588454246521,,,1.3069578409194946,,,,-14.759140968322754,6.569272041320801,2.0904064178466797,8.207655906677246,11.517096519470215
2000-04-06,,,,6.784234523773193,6.4208855628967285,,,,,7.517010688781738,,,1.3059892654418945,,,,-15.081746101379395,6.539710521697998,2.0904064178466797,7.972731113433838,12.073224067687988
2000-04-07,,,,6.840233325958252,6.575906753540039,,,,,7.463215351104736,,,1.2817682027816772,,,,-14.978050231933594,6.5200042724609375,2.0566904544830322,8.134241104125977,12.420212745666504
2000-04-10,,,,6.848846435546875,6.470888137817383,,,,,7.355620861053467,,,1.275955319404602,,,,-15.058698654174805,6.372194766998291,2.0566904544830322,8.281067848205566,12.453483581542969
2000-04-11,,,,6.8057732582092285,6.300867080688477,,,,,7.0915207862854,,,1.2711111307144165,,,,-14.897400856018066,6.355772018432617,2.0566904544830322,8.156265258789062,11.859329223632812
2000-04-12,,,,6.719621181488037,6.180851459503174,,,,,7.189334869384766,,,1.2556098699569702,,,,-15.047182083129883,6.306501865386963,2.0566904544830322,8.2296781539917,12.025691986083984
2000-04-13,,,,6.7971577644348145,6.35087251663208,,,,,7.424088001251221,,,1.2652982473373413,,,,-15.438912391662598,6.569272041320801,2.0566904544830322,8.427895545959473,11.892601013183594
2000-04-14,,,,6.650705337524414,5.800799369812012,,,,,7.19422721862793,,,1.2740176916122437,,,,-15.22000503540039,6.34591817855835,2.0566904544830322,8.295751571655273,11.550370216369629
2000-04-17,,,,6.461177349090576,5.5157575607299805,,,,,7.0915207862854,,,1.297269582748413,,,,-15.058698654174805,6.34591817855835,2.045452117919922,8.17094898223877,11.31270694732666
2000-04-18,,,,6.465483665466309,5.2907280921936035,,,,,6.954581260681152,,,1.2856436967849731,,,,-14.920440673828125,6.34591817855835,2.045452117919922,8.104875564575195,11.441044807434082
2000-04-19,,,,6.504251956939697,5.350736141204834,,,,,7.0915207862854,,,1.3011451959609985,,,,-15.254569053649902,6.34591817855835,2.067930221557617,8.009438514709473,11.59315013885498
2000-04-20,,,,6.590398788452148,5.460752010345459,,,,,7.189334869384766,,,1.3147084712982178,,,,-15.323698043823242,6.34591817855835,2.067930221557617,8.244361877441406,11.740498542785645
2000-04-21,,,,6.590398788452148,5.460752010345459,,,,,7.189334869384766,,,1.3147084712982178,,,,-15.323698043823242,6.34591817855835,2.067930221557617,8.097533226013184,11.826055526733398
2000-04-24,,,,6.590398788452148,5.460752010345459,,,,,7.189334869384766,,,1.3147084712982178,,,,-15.323698043823242,6.34591817855835,2.067930221557617,8.097533226013184,11.826055526733398
2000-04-25,,,,6.439640522003174,5.275726318359375,,,,,7.204005718231201,,,1.3360234498977661,,,,-15.438912391662598,6.34591817855835,2.0566904544830322,8.34714126586914,11.616911888122559
2000-04-26,,,,6.426717758178711,5.3007307052612305,,,,,7.414307594299316,,,1.3428047895431519,,,,-15.289131164550781,6.34591817855835,2.0566904544830322,8.405871391296387,11.811797142028809
2000-04-27,,,,6.3836445808410645,5.100702285766602,,,,,7.164880275726318,,,1.3273032903671265,,,,-14.862831115722656,6.34591817855835,2.0566904544830322,8.20031452178955,11.407771110534668
2000-04-28,,,,6.461177349090576,5.21571683883667,,,,,7.0915207862854,,,1.36702561378479,,,,-15.484997749328613,6.34591817855835,2.0566904544830322,8.420554161071777,11.63592529296875
2000-05-01,,,,6.461177349090576,5.21571683883667,,,,,7.0915207862854,,,1.36702561378479,,,,-15.484997749328613,6.34591817855835,2.0566904544830322,8.097533226013184,11.826055526733398
2000-05-02,,,,6.512866497039795,5.465749740600586,,,,,7.321384906768799,,,1.349587082862854,,,,-15.73847484588623,6.34591817855835,2.0566904544830322,8.582064628601074,12.71015739440918
2000-05-03,,,,6.443945407867432,5.35573673248291,,,,,7.140429496765137,,,1.3466801643371582,,,,-15.369784355163574,6.34591817855835,2.0566904544830322,8.222336769104004,12.729172706604004
2000-05-04,,,,6.314722537994385,5.510756492614746,,,,,7.204005718231201,,,1.352493166923523,,,,-15.323698043823242,6.34591817855835,2.0904064178466797,8.34714126586914,12.429717063903809
2000-05-05,,,,6.271649360656738,5.6507768630981445,,,,,7.19911527633667,,,1.3428047895431519,,,,-15.35826301574707,6.34591817855835,2.0904064178466797,8.185629844665527,12.396444320678711
2000-05-08,,,,6.155346393585205,5.595770359039307,,,,,7.018160820007324,,,1.336991786956787,,,,-15.139352798461914,6.34591817855835,2.0904064178466797,8.237019538879395,11.574136734008789
2000-05-09,,,,6.155346393585205,5.595770359039307,,,,,7.018160820007324,,,1.336991786956787,,,,-15.139352798461914,6.34591817855835,2.0904064178466797,8.097533226013184,12.64836597442627
2000-05-10,,,,6.125195503234863,5.250722408294678,,,,,6.9154558181762695,,,1.2982381582260132,,,,-14.401969909667969,6.257232189178467,2.0904064178466797,7.737805366516113,12.64836597442627
2000-05-11,,,,6.189807415008545,5.250722408294678,,,,,7.0915207862854,,,1.3147084712982178,,,,-14.632403373718262,6.204680442810059,2.0566904544830322,7.921340465545654,11.11307144165039
2000-05-12,,,,6.155346393585205,5.440749645233154,,,,,6.969252109527588,,,1.315677523612976,,,,-15.070221900939941,6.184970378875732,2.0566904544830322,7.869950771331787,11.417280197143555
2000-05-15,,,,6.125195503234863,5.420745372772217,,,,,6.969252109527588,,,1.3166465759277344,,,,-14.759140968322754,6.184970378875732,2.0566904544830322,7.796537399291992,11.227148056030273
2000-05-16,,,,6.168271541595459,5.410745620727539,,,,,6.881219863891602,,,1.3273032903671265,,,,-15.150873184204102,6.2638020515441895,2.0566904544830322,7.884633541107178,11.740498542785645
2000-05-17,,,,6.224268436431885,5.250722408294678,,,,,6.827422618865967,,,1.3147084712982178,,,,-14.978050231933594,6.194825172424316,2.0566904544830322,7.598320960998535,11.065539360046387
2000-05-18,,,,6.245802879333496,5.3007307052612305,,,,,6.700265407562256,,,1.3166465759277344,,,,-15.035660743713379,6.319640636444092,2.0566904544830322,7.679075717926025,10.960967063903809
2000-05-19,,,,6.125195503234863,5.100702285766602,,,,,6.558433532714844,,,1.3050200939178467,,,,-14.978050231933594,6.2013936042785645,2.0566904544830322,7.532247543334961,10.30026626586914
2000-05-22,,,,5.961509704589844,4.920677185058594,,,,,6.382369518280029,,,1.3001761436462402,,,,-14.701531410217285,5.994460582733154,2.0566904544830322,7.414785861968994,9.772658348083496
2000-05-23,,,,6.107966423034668,4.960681438446045,,,,,6.406822204589844,,,1.3176151514053345,,,,-14.459580421447754,5.997747421264648,2.0904064178466797,7.451493263244629,9.720373153686523
2000-05-24,,,,6.099350452423096,5.02569055557251,,,,,6.636685848236084,,,1.3389300107955933,,,,-14.908921241760254,6.092999458312988,2.0904064178466797,7.444151401519775,9.577776908874512
2000-05-25,,,,6.357798099517822,4.852670669555664,,,,,6.504637718200684,,,1.3350543975830078,,,,-14.943489074707031,6.076577186584473,2.0904064178466797,7.701099872589111,10.00556468963623
2000-05-26,,,,6.491329193115234,4.550626754760742,,,,,6.48018217086792,,,1.3069578409194946,,,,-14.747618675231934,6.0174560546875,2.0904064178466797,7.554272174835205,9.839205741882324
2000-05-29,,,,6.370718955993652,4.587629795074463,,,,,6.504637718200684,,,1.3176151514053345,,,,-14.955005645751953,6.092999458312988,2.0566904544830322,8.097533226013184,10.290759086608887
2000-05-30,,,,6.400871276855469,4.718649387359619,,,,,6.397042274475098,,,1.3263345956802368,,,,-14.885879516601562,6.204680442810059,2.0566904544830322,7.649709701538086,10.613983154296875
2000-05-31,,,,6.461177349090576,4.8386640548706055,,,,,6.260101795196533,,,1.3273032903671265,,,,-14.759140968322754,6.224386692047119,2.0566904544830322,7.715781211853027,10.457123756408691
2000-06-01,,,,6.599015712738037,4.950679302215576,,,,,6.597558975219727,,,1.3340857028961182,,,,-15.208483695983887,6.477303504943848,2.0566904544830322,8.002097129821777,10.5521879196167
2000-06-02,,,,6.814386367797852,5.3007307052612305,,,,,6.749172210693359,,,1.3457114696502686,,,,-15.830648422241211,6.795914173126221,2.0566904544830322,7.987412452697754,11.04177474975586
2000-06-05,,,,6.728239059448242,5.260723114013672,,,,,6.817641735076904,,,1.3302102088928223,,,,-15.346741676330566,6.621826171875,2.0566904544830322,7.972731113433838,10.91818904876709
2000-06-06,,,,6.762698173522949,5.260723114013672,,,,,6.8518757820129395,,,1.2691736221313477,,,,-15.12783432006836,6.260519027709961,2.0566904544830322,7.759829998016357,10.875409126281738
2000-06-07,,,,6.689472675323486,5.260723114013672,,,,,6.871440887451172,,,1.2856436967849731,,,,-15.461956977844238,6.470734596252441,2.0566904544830322,7.891975402832031,10.457123756408691
2000-06-08,,,,6.702394485473633,5.320733070373535,,,,,6.846986293792725,,,1.2914568185806274,,,,-15.703908920288086,6.569272041320801,2.0566904544830322,7.965388298034668,10.789850234985352
2000-06-09,,,,6.719621181488037,5.350736141204834,,,,,6.94480037689209,,,1.3127708435058594,,,,-16.130207061767578,6.700659275054932,2.067930221557617,7.796537399291992,10.97998046875
2000-06-12,,,,6.667934894561768,5.320733070373535,,,,,6.827422618865967,,,1.3127708435058594,,,,-15.9458646774292,6.5364274978637695,2.067930221557617,7.708440780639648,10.970475196838379
2000-06-13,,,,6.767007827758789,5.235720157623291,,,,,6.935019493103027,,,1.3321478366851807,,,,-15.63477897644043,6.667810916900635,2.067930221557617,7.686415195465088,10.799356460571289
2000-06-14,,,,6.835926532745361,5.190714359283447,,,,,6.979036331176758,,,1.3321478366851807,,,,-15.438912391662598,6.34591817855835,2.0904064178466797,7.781854152679443,10.97998046875
2000-06-15,,,,6.870385646820068,5.110703468322754,,,,,6.749172210693359,,,1.3273032903671265,,,,-15.093265533447266,6.34591817855835,2.0904064178466797,7.913998603820801,10.937202453613281
2000-06-16,,,,6.827311038970947,4.98068380355835,,,,,6.6024489402771,,,1.3350543975830078,,,,-14.920440673828125,6.34591817855835,2.0904064178466797,8.002097129821777,10.33829116821289
2000-06-19,,,,6.443945407867432,4.98068380355835,,,,,6.6024489402771,,,1.3350543975830078,,,,-14.920440673828125,6.34591817855835,2.0904064178466797,8.097533226013184,9.862970352172852
2000-06-20,,,,6.6765522956848145,5.070696830749512,,,,,6.52908992767334,,,1.329241156578064,,,,-14.747618675231934,6.34591817855835,2.0904064178466797,7.81856107711792,10.171926498413086
2000-06-21,,,,6.6205525398254395,5.150707721710205,,,,,6.357915878295898,,,1.3137401342391968,,,,-14.13697338104248,6.34591817855835,2.0904064178466797,7.708440780639648,9.696605682373047
2000-06-22,,,,6.5300984382629395,5.580765724182129,,,,,6.504637718200684,,,1.3166465759277344,,,,-13.537853240966797,6.34591817855835,2.0904064178466797,7.928683280944824,10.048345565795898
2000-06-23,,,,6.573169708251953,5.695781707763672,,,,,6.993707180023193,,,1.3350543975830078,,,,-14.34436321258545,6.34591817855835,2.0904064178466797,7.855269432067871,10.00556468963623
2000-06-26,,,,6.6765522956848145,5.400742053985596,,,,,6.969252109527588,,,1.336991786956787,,,,-14.229147911071777,6.34591817855835,2.0566904544830322,7.980071544647217,9.767904281616211
2000-06-27,,,,6.6205525398254395,5.245718955993652,,,,,6.719829082489014,,,1.3176151514053345,,,,-14.229147911071777,6.34591817855835,2.067930221557617,8.002097129821777,10.219462394714355
2000-06-28,,,,6.616244792938232,5.200715065002441,,,,,6.533979892730713,,,1.3147084712982178,,,,-13.941107749938965,6.34591817855835,2.0904064178466797,7.994755268096924,10.575957298278809
2000-06-29,,,,6.573169708251953,5.060694694519043,,,,,6.3628082275390625,,,1.3127708435058594,,,,-13.365029335021973,6.34591817855835,2.0904064178466797,7.9066596031188965,10.219462394714355
2000-06-30,,,,6.741161346435547,5.150707721710205,,,,,6.338352680206299,,,1.3079273700714111,,,,-13.480244636535645,6.34591817855835,2.0904064178466797,8.112215995788574,10.69478702545166
2000-07-03,,,,6.779927730560303,5.106418132781982,,,,,6.338352680206299,,,1.282736897468567,,,,-13.271330833435059,6.34591817855835,2.0904064178466797,8.068168640136719,11.170110702514648
2000-07-04,,,,6.7713117599487305,5.111425876617432,,,,,6.353024959564209,,,1.297269582748413,,,,-13.725353240966797,6.34591817855835,2.0904064178466797,8.259042739868164,11.569384574890137
2000-07-05,,,,6.728239059448242,4.951222896575928,,,,,6.406822204589844,,,1.3030825853347778,,,,-14.260860443115234,6.34591817855835,2.0904064178466797,8.090190887451172,11.407771110534668
2000-07-06,,,,6.762698173522949,4.906167507171631,,,,,6.504637718200684,,,1.3273032903671265,,,,-14.295787811279297,6.34591817855835,2.0904064178466797,8.185629844665527,11.407771110534668
2000-07-07,,,,6.443945407867432,4.906167507171631,,,,,6.504637718200684,,,1.3273032903671265,,,,-14.295787811279297,6.34591817855835,2.0904064178466797,8.097533226013184,9.862970352172852
2000-07-10,,,,6.762698173522949,4.769993782043457,,,,,6.406822204589844,,,1.3185837268829346,,,,-13.597295761108398,6.34591817855835,2.045452117919922,8.310433387756348,11.621665954589844
2000-07-11,,,,6.6765522956848145,4.595776081085205,,,,,6.343242645263672,,,1.3214905261993408,,,,-13.05014419555664,6.34591817855835,2.045452117919922,8.26638412475586,11.778523445129395
2000-07-12,,,,6.594707489013672,4.57374906539917,,,,,6.382369518280029,,,1.297269582748413,,,,-13.096709251403809,6.34591817855835,2.045452117919922,8.185629844665527,11.911616325378418
2000-07-13,,,,6.5688629150390625,4.575750350952148,,,,,6.2845563888549805,,,1.2614232301712036,,,,-13.154916763305664,6.34591817855835,2.045452117919922,8.251702308654785,11.930628776550293
2000-07-14,,,,6.624858379364014,4.615805149078369,,,,,6.441058158874512,,,1.2691736221313477,,,,-13.213128089904785,6.34591817855835,2.045452117919922,8.259042739868164,12.120757102966309
2000-07-17,,,,6.581786155700684,4.630820274353027,,,,,6.3628082275390625,,,1.249796748161316,,,,-12.514631271362305,6.34591817855835,2.045452117919922,8.163605690002441,12.116007804870605
2000-07-18,,,,6.611937046051025,4.554725170135498,,,,,6.372588157653809,,,1.2420458793640137,,,,-12.9453706741333,6.34591817855835,2.045452117919922,8.185629844665527,11.555121421813965
2000-07-19,,,,6.702394485473633,4.603788375854492,,,,,6.54376220703125,,,1.2265448570251465,,,,-12.735824584960938,6.34591817855835,2.045452117919922,8.207655906677246,11.69296646118164
2000-07-20,,,,6.779927730560303,4.6057891845703125,,,,,6.533979892730713,,,1.2342952489852905,,,,-12.86388111114502,6.34591817855835,2.034213066101074,8.237019538879395,11.835561752319336
2000-07-21,,,,6.693778991699219,4.4225592613220215,,,,,6.5926690101623535,,,1.236233115196228,,,,-13.620575904846191,6.34591817855835,2.034213066101074,8.17094898223877,11.650186538696289
