ACS.MC,AENA.MC,AMS.MC,BBVA.MC,BKT.MC,CABK.MC,CLNX.MC,COL.MC,ENG.MC,FER.MC,GRF.MC,IAG.MC,IBE.MC,ITX.MC,LOG.MC,MAP.MC,MEL.MC,NTGY.MC,SAB.MC,SAN.MC,TEF.MC
0.09956630110769973,0.13066182827691072,0.0,0.10135925652206092,0.0,0.11754659021429047,0.0,0.0,0.0,0.08850961664121076,0.0,0.0,0.0,0.0,0.0,0.09443936024681321,0.0,0.0,0.11581306324083569,0.13063664151530607,0.12146734223487238
0.0,0.08988963162567276,0.0,0.0,0.09812885953109801,0.10109445034893003,0.0,0.0,0.0,0.0,0.0,0.10258566033261254,0.10365485092062499,0.0,0.09611954173429565,0.0,0.10596235337591459,0.0,0.10351709507553622,0.10492398090209211,0.0941235761532231
0.11651113686524026,0.0,0.0,0.0,0.07085458195021913,0.11611786334472321,0.09548594207583905,0.0,0.0,0.0,0.0,0.10997807995019436,0.07998521238722867,0.11067097152496246,0.0,0.0,0.0,0.0,0.1127615871357264,0.07987849635740653,0.10775612840845981
